dataset_uuid,topic_name
94249802-5c0a-4f60-b831-904883471695,Science & Research
b0474375-f452-4964-85cb-0922642131a7,Education
a0e6fc99-b5a4-49c4-a94a-09ec4de38522,Health
a0e6fc99-b5a4-49c4-a94a-09ec4de38522,Climate
a0e6fc99-b5a4-49c4-a94a-09ec4de38522,Education
8118d7e0-ffc0-4d76-8415-f9089dd32640,Demographics
0d9ce367-cfa2-488c-a9cb-096d5896b3f0,Energy
0d9ce367-cfa2-488c-a9cb-096d5896b3f0,Finance
0d9ce367-cfa2-488c-a9cb-096d5896b3f0,Science & Research
eeaaac16-ce95-4a21-a0ee-4982e23d75fe,Environment
eeaaac16-ce95-4a21-a0ee-4982e23d75fe,Education
1bab4478-9ac4-4a8f-893d-8c0639db3f99,Education
1bab4478-9ac4-4a8f-893d-8c0639db3f99,Agriculture
5925dcec-62c3-46a4-b351-1cce98b06641,Transportation
1fbcd1e3-dee1-4208-b751-e3693cb1703e,Education
fc5c0fee-5617-496c-b2e9-f26890c8b5d9,Environment
fc5c0fee-5617-496c-b2e9-f26890c8b5d9,Transportation
18df1c69-a496-40e4-9c26-a7a6ccb35994,Public Safety
18df1c69-a496-40e4-9c26-a7a6ccb35994,Labor
024b6224-9e0e-4460-9861-2acc653e0380,Elections
30bbd756-3886-4e60-ad12-b5c0edcd6a3d,Transportation
30bbd756-3886-4e60-ad12-b5c0edcd6a3d,Criminal Justice
b5e0d95e-79a5-4d6c-983c-4cccc40ad061,Business
188ded7e-cf60-4099-8df2-6c6c68b16703,Criminal Justice
188ded7e-cf60-4099-8df2-6c6c68b16703,Finance
39de762d-e8fe-47b0-a491-f772d12b7429,Health
39de762d-e8fe-47b0-a491-f772d12b7429,Demographics
39de762d-e8fe-47b0-a491-f772d12b7429,Business
d4fc5ae5-b801-4c43-9064-1bf5f3ca97fa,Labor
d4fc5ae5-b801-4c43-9064-1bf5f3ca97fa,Transportation
677d6753-2d73-43f8-874a-44e5f1d526b9,Elections
677d6753-2d73-43f8-874a-44e5f1d526b9,Demographics
babf0201-9e47-43c5-ad0c-f957e9eeb758,Business
4b725d70-f865-4c32-b2c6-e6e5fa31d76e,Agriculture
4b725d70-f865-4c32-b2c6-e6e5fa31d76e,Weather
58ec0dab-e551-436a-b165-0e0921929b0c,Geospatial
58ec0dab-e551-436a-b165-0e0921929b0c,Labor
93a2b62a-1bc3-4662-8e99-403d4979eb10,Criminal Justice
7619e22b-777f-4665-a388-2f2c15760fdc,Criminal Justice
7619e22b-777f-4665-a388-2f2c15760fdc,Education
33df8af7-93f5-463a-850b-7999d94bb009,Finance
33df8af7-93f5-463a-850b-7999d94bb009,Education
0a2f2d2a-e090-420d-88bf-1cd103b3a246,Public Safety
0a2f2d2a-e090-420d-88bf-1cd103b3a246,Health
befe4327-4d0d-41d7-b918-9b3a9d5b7df4,Education
d82772de-921c-4828-a736-aa056e623345,Criminal Justice
d82772de-921c-4828-a736-aa056e623345,Housing
932083d4-f11c-4d9a-9814-88c40f049280,Water
1a634982-047a-4f39-95b8-db11242f0d02,Science & Research
1a634982-047a-4f39-95b8-db11242f0d02,Business
e50b9ce4-4657-462d-8d64-5764325aa7cd,Health
e57fab06-9f84-45fb-8728-b7bb7a02a28e,Elections
e57fab06-9f84-45fb-8728-b7bb7a02a28e,Public Safety
b8cbff79-f9b8-45c3-b304-1a502f29ee4e,Criminal Justice
82c18128-d191-4aa8-b94a-52c1d97d0c6b,Agriculture
43c3ce45-350d-43c6-9412-f71c6e944b4a,Demographics
40603998-57ac-42b5-ba86-6ba4ba1c67e2,Criminal Justice
2698634e-dc43-4b3e-8980-2880cf96437e,Business
2698634e-dc43-4b3e-8980-2880cf96437e,Finance
2698634e-dc43-4b3e-8980-2880cf96437e,Housing
6747c0dd-f631-4433-85df-b6dcecd3f44b,Public Safety
3aaa4e36-546a-446f-9693-b5fb29a0097d,Criminal Justice
3aaa4e36-546a-446f-9693-b5fb29a0097d,Environment
3aaa4e36-546a-446f-9693-b5fb29a0097d,Demographics
870d4393-5025-4517-b0e2-241c4bc4e5a5,Energy
870d4393-5025-4517-b0e2-241c4bc4e5a5,Public Safety
363e6af3-bd7d-40cb-9006-e6240977bfff,Criminal Justice
363e6af3-bd7d-40cb-9006-e6240977bfff,Business
6b17fb0f-8529-41e0-83b9-2e10555cb7cd,Demographics
6b17fb0f-8529-41e0-83b9-2e10555cb7cd,Environment
36b3f149-510c-43a5-a7e7-168dc9f8ecd0,Education
a760a68f-2087-4ff2-8027-83516b56f73c,Agriculture
a760a68f-2087-4ff2-8027-83516b56f73c,Labor
a760a68f-2087-4ff2-8027-83516b56f73c,Climate
0c0fa221-287f-4b3e-84cd-d6ae17dcb87c,Agriculture
0c0fa221-287f-4b3e-84cd-d6ae17dcb87c,Health
79a5f3ea-7f39-4f36-aac3-0a19840d720d,Public Safety
79a5f3ea-7f39-4f36-aac3-0a19840d720d,Labor
16947c2e-e3ce-448d-8e2e-21232e842420,Science & Research
b05f4ddf-2138-43b8-b3ed-6a23625bf73c,Business
f043550a-6b96-4ce7-9345-3a38f0afa06a,Agriculture
f043550a-6b96-4ce7-9345-3a38f0afa06a,Demographics
116d859e-ce02-481e-9a37-06678a768dcf,Labor
116d859e-ce02-481e-9a37-06678a768dcf,Transportation
b9faa923-2e05-4055-81b7-1f656c9f7c73,Labor
b420d4fb-6d17-4a29-b5a6-e16dc26c9a77,Agriculture
b420d4fb-6d17-4a29-b5a6-e16dc26c9a77,Weather
5eac24e4-9ad0-483f-a558-0e843252fe2d,Energy
384d00e9-9e90-401d-86d7-6468a3c5b5cb,Environment
384d00e9-9e90-401d-86d7-6468a3c5b5cb,Public Safety
384d00e9-9e90-401d-86d7-6468a3c5b5cb,Social Services
b6476087-a7a3-430d-afb0-1f0cc26358da,Labor
b6476087-a7a3-430d-afb0-1f0cc26358da,Climate
b6476087-a7a3-430d-afb0-1f0cc26358da,Environment
8e1186bf-3cec-46e8-b10d-ac348195a60f,Business
8e1186bf-3cec-46e8-b10d-ac348195a60f,Social Services
c2cc0cb5-9fcd-4ca4-aeb4-10210c005291,Agriculture
3cd580bd-78a4-4098-b929-2784e1562616,Science & Research
3cd580bd-78a4-4098-b929-2784e1562616,Social Services
3cd580bd-78a4-4098-b929-2784e1562616,Business
6d6c20a2-e2ad-4def-8c4f-46bbe9233585,Education
74a3e803-8d44-4c89-859a-c4f29f60ec13,Environment
f27ac384-5924-4e01-b8f9-6ebca5db68a3,Finance
f27ac384-5924-4e01-b8f9-6ebca5db68a3,Public Safety
f27ac384-5924-4e01-b8f9-6ebca5db68a3,Criminal Justice
3f69ef6b-d632-498e-a0f1-ce6c3260e61d,Finance
0397808b-ff2e-4261-bd00-244102d922c5,Education
0397808b-ff2e-4261-bd00-244102d922c5,Energy
0397808b-ff2e-4261-bd00-244102d922c5,Transportation
e18211b6-504b-4e3a-a05b-1ada2c147f29,Labor
e18211b6-504b-4e3a-a05b-1ada2c147f29,Housing
e18211b6-504b-4e3a-a05b-1ada2c147f29,Demographics
f1abd5bc-ef37-4a1e-966a-98dcb1636e49,Science & Research
f1abd5bc-ef37-4a1e-966a-98dcb1636e49,Housing
117a83c7-3fb1-4be1-bd8c-7e50f15c72e7,Weather
117a83c7-3fb1-4be1-bd8c-7e50f15c72e7,Climate
8fb46597-5b1f-49ae-846d-26a41bf30720,Environment
501875bf-33c2-4eeb-968a-60edc6220cc7,Agriculture
501875bf-33c2-4eeb-968a-60edc6220cc7,Elections
501875bf-33c2-4eeb-968a-60edc6220cc7,Health
ecd19154-e510-4655-8fa3-85c6438530da,Elections
194722b6-ba28-483c-b92b-2a3e00f73c4f,Climate
1a1006d1-d124-46ca-9ed1-c4c93f183da1,Geospatial
1a1006d1-d124-46ca-9ed1-c4c93f183da1,Education
511209c8-bc5f-42d0-bc5a-3e0f7641dd72,Criminal Justice
afe1452f-8dd8-49cf-875f-1a71f9d8b1a6,Elections
afe1452f-8dd8-49cf-875f-1a71f9d8b1a6,Labor
afe1452f-8dd8-49cf-875f-1a71f9d8b1a6,Social Services
1333bbf5-b060-4991-965e-40bbde1e220f,Labor
1333bbf5-b060-4991-965e-40bbde1e220f,Business
1333bbf5-b060-4991-965e-40bbde1e220f,Transportation
f79d2e0e-d1eb-4763-ba39-b219a9e8810c,Criminal Justice
dd536154-3f39-43f8-a6a3-6a1af68e2604,Housing
02b20ef6-d088-4f82-9dd5-efd808892694,Weather
02b20ef6-d088-4f82-9dd5-efd808892694,Social Services
cc9903dd-c0fb-46af-b09d-244ba392b970,Education
cc9903dd-c0fb-46af-b09d-244ba392b970,Labor
e4d57000-9fbc-442c-883d-c3fe3f854759,Weather
e4d57000-9fbc-442c-883d-c3fe3f854759,Education
e4d57000-9fbc-442c-883d-c3fe3f854759,Environment
a707f014-118f-48d6-9d9f-d198b7c88e6c,Education
a707f014-118f-48d6-9d9f-d198b7c88e6c,Health
a707f014-118f-48d6-9d9f-d198b7c88e6c,Housing
2e144e8c-8b68-454c-a45e-2097ca757c3e,Geospatial
2e144e8c-8b68-454c-a45e-2097ca757c3e,Criminal Justice
2e144e8c-8b68-454c-a45e-2097ca757c3e,Water
4a1c3091-d3ad-4975-8807-3bf560042285,Elections
4a1c3091-d3ad-4975-8807-3bf560042285,Science & Research
46167b42-9aee-40a6-b15e-23afc2eff18d,Public Safety
46167b42-9aee-40a6-b15e-23afc2eff18d,Education
46167b42-9aee-40a6-b15e-23afc2eff18d,Environment
9abc8911-7b85-4ae6-9f98-e04af8e76087,Business
71de089d-9ee5-4438-a93c-40e7e1d30dda,Geospatial
c6bb1401-5089-415d-bf88-85871dbbd438,Demographics
c6bb1401-5089-415d-bf88-85871dbbd438,Energy
5d05e41e-f912-4d2b-9fa5-ddfa922b9fca,Social Services
24880da9-68d6-4941-bf33-20fb2b738ca2,Labor
a6f8114a-3a8c-44fa-b683-d2358d70ae00,Geospatial
a6f8114a-3a8c-44fa-b683-d2358d70ae00,Public Safety
30fad474-b144-4e4e-9d8f-295ed16fe166,Geospatial
30fad474-b144-4e4e-9d8f-295ed16fe166,Housing
30fad474-b144-4e4e-9d8f-295ed16fe166,Environment
cb83b4a8-4a64-42d2-bf84-93fa9ffb2e79,Social Services
cb83b4a8-4a64-42d2-bf84-93fa9ffb2e79,Geospatial
cb83b4a8-4a64-42d2-bf84-93fa9ffb2e79,Criminal Justice
03dea6db-e3b6-4a8e-8b16-aa824ae8eef8,Health
03dea6db-e3b6-4a8e-8b16-aa824ae8eef8,Finance
03dea6db-e3b6-4a8e-8b16-aa824ae8eef8,Elections
e44db91d-c37d-48e5-b14d-17c87c40f4cc,Transportation
e44db91d-c37d-48e5-b14d-17c87c40f4cc,Labor
b5c1a318-3524-4f53-91c5-2c5da2970476,Labor
5bfd459b-12e8-4059-9f7a-e434edaa5b3e,Social Services
5bfd459b-12e8-4059-9f7a-e434edaa5b3e,Housing
9549328b-4ba6-4c25-a6a0-31b57a5afaab,Transportation
9549328b-4ba6-4c25-a6a0-31b57a5afaab,Geospatial
7bd23f58-1c66-4dd1-bb87-583de11bff54,Energy
7bd23f58-1c66-4dd1-bb87-583de11bff54,Water
1415e8c1-06eb-44de-80f3-87212c21eaf9,Water
1415e8c1-06eb-44de-80f3-87212c21eaf9,Health
0359fc4a-40a9-4a49-8408-09ddfc43d0bb,Transportation
0359fc4a-40a9-4a49-8408-09ddfc43d0bb,Business
41dc39f1-f868-4680-b30b-bf1d88b95f00,Climate
506d5edc-291a-4490-aed2-486a7f429c4a,Business
506d5edc-291a-4490-aed2-486a7f429c4a,Geospatial
ec6563ca-74b3-4111-94c6-1263288c8e23,Agriculture
d7dfc85e-99ae-479e-8cbf-c2bf4b499dc3,Finance
d7dfc85e-99ae-479e-8cbf-c2bf4b499dc3,Geospatial
d7dfc85e-99ae-479e-8cbf-c2bf4b499dc3,Water
f1c73871-f216-4b0e-84c3-c7f1aba194fa,Environment
16dc5c73-fb3d-44df-b118-36a7c39aede6,Geospatial
16dc5c73-fb3d-44df-b118-36a7c39aede6,Housing
16dc5c73-fb3d-44df-b118-36a7c39aede6,Criminal Justice
bac3cf41-3d13-462d-a842-fd814f8536a6,Criminal Justice
bac3cf41-3d13-462d-a842-fd814f8536a6,Water
89726fed-6d7b-409b-9b97-83c734aaa12c,Elections
89726fed-6d7b-409b-9b97-83c734aaa12c,Public Safety
e2fdc346-298e-45fc-9f4f-1d60c1865408,Energy
b45105bd-91dd-4255-8cad-f342bf89d111,Labor
b45105bd-91dd-4255-8cad-f342bf89d111,Geospatial
b45105bd-91dd-4255-8cad-f342bf89d111,Social Services
480b8e9f-d845-43da-a012-95e7dbc4f071,Water
480b8e9f-d845-43da-a012-95e7dbc4f071,Energy
59040b6d-cc37-43b4-b265-67b53a497050,Education
1101b403-03da-42d4-b67d-79f2cd77ddca,Education
1101b403-03da-42d4-b67d-79f2cd77ddca,Geospatial
1101b403-03da-42d4-b67d-79f2cd77ddca,Business
a54e0dd5-d668-47ef-858b-1342481c81ee,Education
a54e0dd5-d668-47ef-858b-1342481c81ee,Labor
7ca1eabc-e2b3-43f6-a99a-7cbd40e8e229,Climate
52a44d15-0fa8-4e5f-a904-df269e2d4f9c,Demographics
28dbadc8-74b0-4940-910a-ed4e98ead9c8,Housing
28dbadc8-74b0-4940-910a-ed4e98ead9c8,Water
945f247e-d1db-4610-a6a5-a25ac13205d9,Agriculture
945f247e-d1db-4610-a6a5-a25ac13205d9,Climate
945f247e-d1db-4610-a6a5-a25ac13205d9,Geospatial
64a58969-90c9-4c63-9002-8996774afdc2,Business
64a58969-90c9-4c63-9002-8996774afdc2,Science & Research
64a58969-90c9-4c63-9002-8996774afdc2,Climate
00afe5af-e62b-4913-a418-18a8be2069c5,Water
935c578d-b57f-400c-b15c-fe81a44da1c3,Business
935c578d-b57f-400c-b15c-fe81a44da1c3,Public Safety
87c2afdb-dc5d-4244-8cf0-a012b829f2e2,Social Services
4899862d-cdc1-4586-91b7-256ae82a7f19,Energy
4971dcbc-db03-4641-a2ec-22a5074feb9e,Water
4971dcbc-db03-4641-a2ec-22a5074feb9e,Demographics
4971dcbc-db03-4641-a2ec-22a5074feb9e,Health
67c976ee-7553-4dff-83cc-acc44f3eddd2,Criminal Justice
2068cc2f-68d2-4925-81e8-85bca6a9b6c7,Geospatial
f7b9766a-f34f-437c-bc30-4ec2e237b295,Public Safety
374f9e1c-a703-4cfd-90b2-becd3e0e38d1,Weather
374f9e1c-a703-4cfd-90b2-becd3e0e38d1,Business
04ac7e69-fb53-4c00-8f94-94813408c634,Criminal Justice
04ac7e69-fb53-4c00-8f94-94813408c634,Climate
d9d9b667-cc25-4571-adb0-c9b914fb8b83,Health
02cc5a5d-c406-4d7e-a699-93ff6f20ac0d,Education
02cc5a5d-c406-4d7e-a699-93ff6f20ac0d,Water
02cc5a5d-c406-4d7e-a699-93ff6f20ac0d,Geospatial
df03c3a5-dd59-4157-ac96-649717b9c336,Agriculture
d725a361-0665-49b5-864e-fb8ffc72688c,Business
d725a361-0665-49b5-864e-fb8ffc72688c,Education
9936f235-b766-4bb3-8285-c13148556266,Labor
9936f235-b766-4bb3-8285-c13148556266,Business
9936f235-b766-4bb3-8285-c13148556266,Science & Research
f9a3f5e1-eb81-4025-a646-fb1940f40203,Agriculture
f9a3f5e1-eb81-4025-a646-fb1940f40203,Elections
ab368f17-9ae3-495d-b966-6da5fe34af6e,Demographics
ab368f17-9ae3-495d-b966-6da5fe34af6e,Education
222d2bf5-63fe-46f7-85db-d20a5abef5d1,Labor
222d2bf5-63fe-46f7-85db-d20a5abef5d1,Transportation
75115dc0-8fb8-40a7-9d2a-1e3d7f116284,Water
75115dc0-8fb8-40a7-9d2a-1e3d7f116284,Demographics
d9c177b9-e11b-461e-b912-a5fb9f813bd2,Environment
d9c177b9-e11b-461e-b912-a5fb9f813bd2,Elections
589812dd-46e8-4211-a163-00e5de256c3f,Public Safety
c25bb33c-79b7-421e-9405-f4639f298e25,Demographics
c25bb33c-79b7-421e-9405-f4639f298e25,Water
045bf13e-41cf-4d3d-8c8c-3fa4a1f64e30,Energy
045bf13e-41cf-4d3d-8c8c-3fa4a1f64e30,Finance
f3a758fb-b235-4ff7-972c-dcce6d5a7ad2,Environment
f3a758fb-b235-4ff7-972c-dcce6d5a7ad2,Weather
f3a758fb-b235-4ff7-972c-dcce6d5a7ad2,Business
b589ad0e-473c-4212-bfbc-ffb3b79383d8,Health
b589ad0e-473c-4212-bfbc-ffb3b79383d8,Agriculture
b589ad0e-473c-4212-bfbc-ffb3b79383d8,Business
8455ce96-6e6a-4f70-9291-ec23b784750e,Demographics
8455ce96-6e6a-4f70-9291-ec23b784750e,Business
8455ce96-6e6a-4f70-9291-ec23b784750e,Health
a2fd4e36-f61e-47fb-b021-778cd08cf666,Health
a2fd4e36-f61e-47fb-b021-778cd08cf666,Energy
8ea8dd8f-65af-44d9-a66b-158f4909fe96,Elections
393ea51c-0160-4f5e-b9c0-8bac885dd575,Business
393ea51c-0160-4f5e-b9c0-8bac885dd575,Criminal Justice
393ea51c-0160-4f5e-b9c0-8bac885dd575,Demographics
67ddb0da-fcd9-4e30-b6cd-801f03c98913,Public Safety
67ddb0da-fcd9-4e30-b6cd-801f03c98913,Business
0e692059-2522-4c28-99df-070d18f5b0f3,Finance
0e692059-2522-4c28-99df-070d18f5b0f3,Demographics
898015b2-e6d8-4f4e-abe6-67124437ccfa,Health
898015b2-e6d8-4f4e-abe6-67124437ccfa,Demographics
898015b2-e6d8-4f4e-abe6-67124437ccfa,Labor
c1fd9387-1ebb-41f8-85dd-776531eba6f0,Housing
c1fd9387-1ebb-41f8-85dd-776531eba6f0,Energy
c1fd9387-1ebb-41f8-85dd-776531eba6f0,Social Services
fa729434-494c-4f73-888a-9477fbe86056,Environment
12e1e9ae-d493-4fa8-b788-6eeaf749e539,Geospatial
12e1e9ae-d493-4fa8-b788-6eeaf749e539,Social Services
12e1e9ae-d493-4fa8-b788-6eeaf749e539,Public Safety
0daf204d-b460-4c8b-b905-b9640522cee6,Social Services
be49cba4-6c36-433c-9138-23e4e345b393,Elections
0fea4798-0548-4255-9fbb-8e6afad431a7,Environment
68b04e45-a461-4ef6-8f17-c3debce3324d,Education
fb6fe286-bfd8-453f-b786-43d0f6690b3a,Climate
fb6fe286-bfd8-453f-b786-43d0f6690b3a,Science & Research
29e8b03f-50af-42e6-9ad6-28274ad79551,Housing
29e8b03f-50af-42e6-9ad6-28274ad79551,Business
430400f5-84ff-4ab7-b921-c7ef971a514e,Demographics
430400f5-84ff-4ab7-b921-c7ef971a514e,Climate
05d6136a-49e9-4212-81ce-e6918acacab2,Elections
05d6136a-49e9-4212-81ce-e6918acacab2,Social Services
b6d3b645-e38b-4582-9c38-3a5f79b49d15,Weather
76ac6d08-65d7-4642-a6c9-99a8851a1b32,Geospatial
76ac6d08-65d7-4642-a6c9-99a8851a1b32,Transportation
9be23e76-b3e8-4fd2-919e-fe760a65d9f7,Education
06947f00-8349-4b6e-8b47-461394da9258,Criminal Justice
77154444-9d9c-465b-acdb-6e7367688610,Water
77154444-9d9c-465b-acdb-6e7367688610,Health
74d00426-958f-4711-93a9-b0beb6a14156,Education
03a3fe6b-c7b8-4238-a3e0-f815cf4bb2bc,Climate
7c6dd6bb-47df-49de-83cf-f9ac25b60caa,Climate
7c6dd6bb-47df-49de-83cf-f9ac25b60caa,Criminal Justice
7c6dd6bb-47df-49de-83cf-f9ac25b60caa,Science & Research
644743a1-fc4d-483e-838a-27d20942cf08,Criminal Justice
644743a1-fc4d-483e-838a-27d20942cf08,Education
644743a1-fc4d-483e-838a-27d20942cf08,Weather
025f84fa-1076-448e-aa14-9bc0ab0a061e,Education
025f84fa-1076-448e-aa14-9bc0ab0a061e,Public Safety
d3fed706-4a35-45c6-9afd-adac80337925,Demographics
fa3dd8b5-aa68-43b5-896a-cac14535c7d8,Finance
08e70e46-988c-406b-a05b-b9b5f9dede63,Weather
a2c0be65-34a0-4a31-90b5-479ec3d24592,Social Services
a2c0be65-34a0-4a31-90b5-479ec3d24592,Weather
c3c902c3-f11f-4037-902d-09a21979092a,Health
c3c902c3-f11f-4037-902d-09a21979092a,Energy
4f1848db-7abf-481d-b4ba-aa2009836756,Criminal Justice
4f1848db-7abf-481d-b4ba-aa2009836756,Water
b6d72b07-9960-41e3-a93c-283f40a9b7fe,Education
b6d72b07-9960-41e3-a93c-283f40a9b7fe,Climate
eae1776e-017a-4ea9-ac66-d80678962166,Weather
eae1776e-017a-4ea9-ac66-d80678962166,Education
efd54838-b9a1-424e-833c-631dc5b9f75a,Criminal Justice
efd54838-b9a1-424e-833c-631dc5b9f75a,Social Services
b2e6d050-33aa-4f22-b298-cfbe5b8e7356,Housing
322f3b6b-f3f1-40f4-a866-291655db8995,Transportation
f6ce1d3f-fe03-48e9-bee8-c3feb2fa9c91,Climate
cfb2dc33-a1df-4bc4-8348-c4ade13018f1,Labor
cfb2dc33-a1df-4bc4-8348-c4ade13018f1,Criminal Justice
cfb2dc33-a1df-4bc4-8348-c4ade13018f1,Business
9172d198-5b81-49a7-a891-741d89d9a482,Business
9172d198-5b81-49a7-a891-741d89d9a482,Finance
9172d198-5b81-49a7-a891-741d89d9a482,Agriculture
180ca1f6-40f6-486d-a42d-746e86ad1d8a,Elections
180ca1f6-40f6-486d-a42d-746e86ad1d8a,Environment
180ca1f6-40f6-486d-a42d-746e86ad1d8a,Agriculture
7a20c020-d189-4f33-80ee-5b25621bcd57,Social Services
3ce803aa-7ab0-428a-a5e4-2827ef8747f6,Transportation
3ce803aa-7ab0-428a-a5e4-2827ef8747f6,Energy
3ce803aa-7ab0-428a-a5e4-2827ef8747f6,Social Services
775c769e-cf76-4923-bcd5-a83ec6867e51,Health
3edf9629-630b-4a9e-9077-141e2236cc55,Finance
585099fa-9b5b-48f8-b9be-dce6404beb1a,Finance
585099fa-9b5b-48f8-b9be-dce6404beb1a,Education
585099fa-9b5b-48f8-b9be-dce6404beb1a,Business
39709653-a1af-4c6e-93e8-0aa3777c82a8,Agriculture
7601e3dd-10a1-4d03-ab1c-3edf036e3997,Education
7601e3dd-10a1-4d03-ab1c-3edf036e3997,Health
f7fc8850-13de-4dcb-a9e3-0082dec35a8a,Business
30e254d0-b6e0-4c5c-bd16-98f4df61191d,Science & Research
30e254d0-b6e0-4c5c-bd16-98f4df61191d,Demographics
30e254d0-b6e0-4c5c-bd16-98f4df61191d,Health
8cdc9136-5664-4447-86cf-98cf4c8736bb,Education
8cdc9136-5664-4447-86cf-98cf4c8736bb,Social Services
8cdc9136-5664-4447-86cf-98cf4c8736bb,Climate
e19b90b4-7443-4dd3-aeac-2167e3e02dc8,Weather
e19b90b4-7443-4dd3-aeac-2167e3e02dc8,Geospatial
40d2d3f9-91a7-422a-9c9e-1079ad0439ec,Elections
40d2d3f9-91a7-422a-9c9e-1079ad0439ec,Water
c19edc0a-c00e-4460-b886-6e4716fa8121,Public Safety
c19edc0a-c00e-4460-b886-6e4716fa8121,Environment
00a0a965-a5d2-485c-a0ad-048d769e3431,Education
d9e9375a-9df7-4631-aacd-f0d38b143bf3,Demographics
69eb3f81-4fb4-41d8-ae32-cfd7f46a7419,Elections
69eb3f81-4fb4-41d8-ae32-cfd7f46a7419,Labor
a55706c0-08f4-4864-8a21-5ce5fa2a50af,Elections
a55706c0-08f4-4864-8a21-5ce5fa2a50af,Public Safety
b009f5e1-d482-40d1-b192-200874138f9e,Public Safety
b009f5e1-d482-40d1-b192-200874138f9e,Geospatial
541a0700-7edb-4e41-9562-043e6692e4e4,Business
541a0700-7edb-4e41-9562-043e6692e4e4,Transportation
d3eccc3a-8b30-4292-800e-c0d0e5b00739,Health
d3eccc3a-8b30-4292-800e-c0d0e5b00739,Social Services
1d3190c8-d435-4493-83cf-ce1ae7386da8,Housing
1d3190c8-d435-4493-83cf-ce1ae7386da8,Weather
040cd6d9-12fc-49e9-912b-125fca5561c3,Health
040cd6d9-12fc-49e9-912b-125fca5561c3,Business
6691b088-f2ba-41bb-910b-70cb6b4d8167,Environment
383217bf-46b5-4328-89bc-67934b801f69,Demographics
383217bf-46b5-4328-89bc-67934b801f69,Environment
de8dfe44-d141-4d6b-98a3-31e6c9b2e814,Finance
de8dfe44-d141-4d6b-98a3-31e6c9b2e814,Health
830cf0e0-d440-4356-afeb-62c4f88d7336,Demographics
d204e69a-f764-44bf-8713-50fc7b797471,Labor
d204e69a-f764-44bf-8713-50fc7b797471,Health
592bb6ac-4341-4698-8e53-0dab230f69ce,Criminal Justice
9c2bca5d-328a-48ba-aedd-9bff175dec20,Education
9c2bca5d-328a-48ba-aedd-9bff175dec20,Health
15020084-3df7-4f1b-9533-68425740777d,Agriculture
41cf2d2d-4285-478e-9db6-7784ef86e25b,Elections
41cf2d2d-4285-478e-9db6-7784ef86e25b,Demographics
41cf2d2d-4285-478e-9db6-7784ef86e25b,Agriculture
b06edf97-bd1b-4a8a-b3fa-aea31b06480e,Environment
b06edf97-bd1b-4a8a-b3fa-aea31b06480e,Transportation
4587d1f4-dad8-4fc7-a840-0363e22e6b96,Criminal Justice
4587d1f4-dad8-4fc7-a840-0363e22e6b96,Science & Research
2e617e2e-3d22-4d09-b0a2-7cfb580ddba3,Geospatial
2e617e2e-3d22-4d09-b0a2-7cfb580ddba3,Climate
2e617e2e-3d22-4d09-b0a2-7cfb580ddba3,Public Safety
8715c34b-803b-4087-9ccc-4279ef11c969,Transportation
8715c34b-803b-4087-9ccc-4279ef11c969,Criminal Justice
8715c34b-803b-4087-9ccc-4279ef11c969,Water
bce0172f-4ed7-46b3-a43f-dce227ebf22a,Transportation
8b8d3202-1822-4353-8dfc-e0b6870ca83c,Social Services
8b8d3202-1822-4353-8dfc-e0b6870ca83c,Public Safety
f8485037-11ce-4df6-8718-fafe64cc1157,Demographics
f8485037-11ce-4df6-8718-fafe64cc1157,Elections
f8485037-11ce-4df6-8718-fafe64cc1157,Health
b9c36eba-7dff-40fa-8162-b29852d5bbd6,Social Services
b9c36eba-7dff-40fa-8162-b29852d5bbd6,Geospatial
b9c36eba-7dff-40fa-8162-b29852d5bbd6,Finance
661104a4-4173-4a48-9551-c1033fee669e,Environment
31fbe644-30e2-4c31-9886-73b783a46ee7,Criminal Justice
120c6252-8183-4df1-92b8-4191ef5a6c87,Water
120c6252-8183-4df1-92b8-4191ef5a6c87,Elections
f0cd22ac-e8cf-4905-9d3b-48df2645f509,Demographics
946c8db3-650f-4ca2-ad2f-a329e75b9ade,Geospatial
946c8db3-650f-4ca2-ad2f-a329e75b9ade,Transportation
946c8db3-650f-4ca2-ad2f-a329e75b9ade,Finance
78e5961d-900c-411d-bb82-099e3e7bb99c,Environment
7f66cb6f-f5c6-4c05-8de2-6839c3b6d2b4,Transportation
4aba3b30-7fef-4aad-a3ce-86eee6a64f08,Housing
4aba3b30-7fef-4aad-a3ce-86eee6a64f08,Water
4aba3b30-7fef-4aad-a3ce-86eee6a64f08,Transportation
ccc6e613-5237-4bf2-b88e-4928a01856a1,Water
a20b3c7f-31e6-415b-b87a-fe270cff642e,Health
a20b3c7f-31e6-415b-b87a-fe270cff642e,Environment
a20b3c7f-31e6-415b-b87a-fe270cff642e,Transportation
1b7982b5-568c-412d-bcdf-fa48e7f4f454,Public Safety
8f0e6dba-28db-4ceb-9942-d7ca7c9f6ed6,Demographics
a4cbe771-2453-45e2-a00b-676a392da16b,Geospatial
1a3b0d6a-c10c-475c-9c05-cbaccf858470,Water
1a3b0d6a-c10c-475c-9c05-cbaccf858470,Finance
103e306c-7eec-4443-8b6e-c6d563115d12,Transportation
103e306c-7eec-4443-8b6e-c6d563115d12,Social Services
45a7c6fa-1e0c-4494-a96b-89815cc939af,Geospatial
e9ce4fe8-d8ab-48f4-a265-245c6e66d12e,Transportation
